#collision_system: PbPb
#collision_energy: 5020GeV
#particle_type: Charm
#centrality: 30-40%
#xB = 0.6
#event_id: 0
#average_path-lengths: 4.886476, 4.064286, 5.246455
#average_temperatures: 0.209873, 0.207459, 0.210629
#number_of_angles:                25
#total_number_of_trajectories:    1475
#total_number_of_jet_energy_loss: 1398
#-------------------------------------------------------
#   pT [GeV]       phi          R_AA   
  5.0000000000 0.0139581911 0.5147608830
  5.0000000000 0.0733124529 0.5156618321
  5.0000000000 0.1791506681 0.5162420812
  5.0000000000 0.3298923680 0.5063706544
  5.0000000000 0.5232554139 0.4936857737
  5.0000000000 0.7563093307 0.4587065751
  5.0000000000 1.0255214987 0.4180400444
  5.0000000000 1.3268110357 0.3725440716
  5.0000000000 1.6556107474 0.3459973742
  5.0000000000 2.0069363910 0.3515194543
  5.0000000000 2.3754622432 0.3727118929
  5.0000000000 2.7556018379 0.3663233501
  5.0000000000 3.1415926536 0.3908909050
  5.0000000000 3.5275834693 0.3747410633
  5.0000000000 3.9077230639 0.3588154044
  5.0000000000 4.2762489162 0.3467405822
  5.0000000000 4.6275745598 0.3565527980
  5.0000000000 4.9563742715 0.3705320714
  5.0000000000 5.2576638085 0.3945508868
  5.0000000000 5.5268759765 0.4337653786
  5.0000000000 5.7599298933 0.4690792023
  5.0000000000 5.9532929391 0.4968318251
  5.0000000000 6.1040346391 0.5068503813
  5.0000000000 6.2098728543 0.5123363307
  5.0000000000 6.2692271161 0.5125913672
  8.1724137931 0.0139581911 0.4894090551
  8.1724137931 0.0733124529 0.4901958263
  8.1724137931 0.1791506681 0.4906238374
  8.1724137931 0.3298923680 0.4808007306
  8.1724137931 0.5232554139 0.4681024273
  8.1724137931 0.7563093307 0.4355453748
  8.1724137931 1.0255214987 0.3963937251
  8.1724137931 1.3268110357 0.3505008862
  8.1724137931 1.6556107474 0.3242141181
  8.1724137931 2.0069363910 0.3295081685
  8.1724137931 2.3754622432 0.3512356516
  8.1724137931 2.7556018379 0.3446923043
  8.1724137931 3.1415926536 0.3682406115
  8.1724137931 3.5275834693 0.3523108677
  8.1724137931 3.9077230639 0.3374538482
  8.1724137931 4.2762489162 0.3248599311
  8.1724137931 4.6275745598 0.3342289127
  8.1724137931 4.9563742715 0.3474885275
  8.1724137931 5.2576638085 0.3711722455
  8.1724137931 5.5268759765 0.4104298461
  8.1724137931 5.7599298933 0.4448609424
  8.1724137931 5.9532929391 0.4719296242
  8.1724137931 6.1040346391 0.4818280981
  8.1724137931 6.2098728543 0.4871112551
  8.1724137931 6.2692271161 0.4873605465
 11.3448275862 0.0139581911 0.5056402295
 11.3448275862 0.0733124529 0.5064993830
 11.3448275862 0.1791506681 0.5069489468
 11.3448275862 0.3298923680 0.4979391216
 11.3448275862 0.5232554139 0.4856695627
 11.3448275862 0.7563093307 0.4529997618
 11.3448275862 1.0255214987 0.4141645945
 11.3448275862 1.3268110357 0.3691257922
 11.3448275862 1.6556107474 0.3425766534
 11.3448275862 2.0069363910 0.3488884573
 11.3448275862 2.3754622432 0.3700158065
 11.3448275862 2.7556018379 0.3631447118
 11.3448275862 3.1415926536 0.3874491405
 11.3448275862 3.5275834693 0.3704725765
 11.3448275862 3.9077230639 0.3552242943
 11.3448275862 4.2762489162 0.3428874397
 11.3448275862 4.6275745598 0.3518058685
 11.3448275862 4.9563742715 0.3666466480
 11.3448275862 5.2576638085 0.3920058399
 11.3448275862 5.5268759765 0.4312788799
 11.3448275862 5.7599298933 0.4638977919
 11.3448275862 5.9532929391 0.4891638560
 11.3448275862 6.1040346391 0.4983058919
 11.3448275862 6.2098728543 0.5033821089
 11.3448275862 6.2692271161 0.5035680370
 14.5172413793 0.0139581911 0.5297474063
 14.5172413793 0.0733124529 0.5307017339
 14.5172413793 0.1791506681 0.5312239555
 14.5172413793 0.3298923680 0.5231181488
 14.5172413793 0.5232554139 0.5112540171
 14.5172413793 0.7563093307 0.4781568911
 14.5172413793 1.0255214987 0.4396414576
 14.5172413793 1.3268110357 0.3958201991
 14.5172413793 1.6556107474 0.3692474884
 14.5172413793 2.0069363910 0.3765764458
 14.5172413793 2.3754622432 0.3967568144
 14.5172413793 2.7556018379 0.3895605000
 14.5172413793 3.1415926536 0.4148757106
 14.5172413793 3.5275834693 0.3968137951
 14.5172413793 3.9077230639 0.3810690817
 14.5172413793 4.2762489162 0.3689713231
 14.5172413793 4.6275745598 0.3773555303
 14.5172413793 4.9563742715 0.3940698336
 14.5172413793 5.2576638085 0.4211694949
 14.5172413793 5.5268759765 0.4601848528
 14.5172413793 5.7599298933 0.4909533615
 14.5172413793 5.9532929391 0.5143943078
 14.5172413793 6.1040346391 0.5226675030
 14.5172413793 6.2098728543 0.5275283104
 14.5172413793 6.2692271161 0.5276505934
 17.6896551724 0.0139581911 0.5556722983
 17.6896551724 0.0733124529 0.5567147350
 17.6896551724 0.1791506681 0.5572991765
 17.6896551724 0.3298923680 0.5500774826
 17.6896551724 0.5232554139 0.5385388175
 17.6896551724 0.7563093307 0.5049727795
 17.6896551724 1.0255214987 0.4669187875
 17.6896551724 1.3268110357 0.4245251470
 17.6896551724 1.6556107474 0.3981697976
 17.6896551724 2.0069363910 0.4063581111
 17.6896551724 2.3754622432 0.4254631993
 17.6896551724 2.7556018379 0.4179889237
 17.6896551724 3.1415926536 0.4442591038
 17.6896551724 3.5275834693 0.4252464819
 17.6896551724 3.9077230639 0.4090429694
 17.6896551724 4.2762489162 0.3971629895
 17.6896551724 4.6275745598 0.4050053316
 17.6896551724 4.9563742715 0.4234900675
 17.6896551724 5.2576638085 0.4521132308
 17.6896551724 5.5268759765 0.4906725820
 17.6896551724 5.7599298933 0.5196160742
 17.6896551724 5.9532929391 0.5413973461
 17.6896551724 6.1040346391 0.5488493481
 17.6896551724 6.2098728543 0.5535049650
 17.6896551724 6.2692271161 0.5535621599
 20.8620689655 0.0139581911 0.5808544841
 20.8620689655 0.0733124529 0.5819481296
 20.8620689655 0.1791506681 0.5825769454
 20.8620689655 0.3298923680 0.5760323187
 20.8620689655 0.5232554139 0.5647816317
 20.8620689655 0.7563093307 0.5308164515
 20.8620689655 1.0255214987 0.4933045328
 20.8620689655 1.3268110357 0.4524965188
 20.8620689655 1.6556107474 0.4265800020
 20.8620689655 2.0069363910 0.4353480884
 20.8620689655 2.3754622432 0.4533603931
 20.8620689655 2.7556018379 0.4456802864
 20.8620689655 3.1415926536 0.4726762245
 20.8620689655 3.5275834693 0.4530388918
 20.8620689655 3.9077230639 0.4364875492
 20.8620689655 4.2762489162 0.4247828344
 20.8620689655 4.6275745598 0.4321527491
 20.8620689655 4.9563742715 0.4520140032
 20.8620689655 5.2576638085 0.4817440400
 20.8620689655 5.5268759765 0.5197328795
 20.8620689655 5.7599298933 0.5470916934
 20.8620689655 5.9532929391 0.5674936901
 20.8620689655 6.1040346391 0.5742717530
 20.8620689655 6.2098728543 0.5787452108
 20.8620689655 6.2692271161 0.5787477921
 24.0344827586 0.0139581911 0.6033540504
 24.0344827586 0.0733124529 0.6044577614
 24.0344827586 0.1791506681 0.6051145561
 24.0344827586 0.3298923680 0.5990809248
 24.0344827586 0.5232554139 0.5881309480
 24.0344827586 0.7563093307 0.5539572133
 24.0344827586 1.0255214987 0.5172264548
 24.0344827586 1.3268110357 0.4782030977
 24.0344827586 1.6556107474 0.4529606098
 24.0344827586 2.0069363910 0.4620812699
 24.0344827586 2.3754622432 0.4790406506
 24.0344827586 2.7556018379 0.4711741975
 24.0344827586 3.1415926536 0.4986392774
 24.0344827586 3.5275834693 0.4785802719
 24.0344827586 3.9077230639 0.4617794057
 24.0344827586 4.2762489162 0.4503050674
 24.0344827586 4.6275745598 0.4572186274
 24.0344827586 4.9563742715 0.4780420305
 24.0344827586 5.2576638085 0.5085671795
 24.0344827586 5.5268759765 0.5458174727
 24.0344827586 5.7599298933 0.5716229791
 24.0344827586 5.9532929391 0.5907307593
 24.0344827586 6.1040346391 0.5969565041
 24.0344827586 6.2098728543 0.6012837898
 24.0344827586 6.2692271161 0.6012690859
 27.2068965517 0.0139581911 0.6195163952
 27.2068965517 0.0733124529 0.6206098725
 27.2068965517 0.1791506681 0.6212716518
 27.2068965517 0.3298923680 0.6156979687
 27.2068965517 0.5232554139 0.6050432119
 27.2068965517 0.7563093307 0.5712505028
 27.2068965517 1.0255214987 0.5356448900
 27.2068965517 1.3268110357 0.4983310724
 27.2068965517 1.6556107474 0.4738749850
 27.2068965517 2.0069363910 0.4831851996
 27.2068965517 2.3754622432 0.4992266010
 27.2068965517 2.7556018379 0.4912208646
 27.2068965517 3.1415926536 0.5188186369
 27.2068965517 3.5275834693 0.4985592872
 27.2068965517 3.9077230639 0.4818118976
 27.2068965517 4.2762489162 0.4705048269
 27.2068965517 4.6275745598 0.4768785104
 27.2068965517 4.9563742715 0.4982306186
 27.2068965517 5.2576638085 0.5292000178
 27.2068965517 5.5268759765 0.5655987063
 27.2068965517 5.7599298933 0.5897897495
 27.2068965517 5.9532929391 0.6076101178
 27.2068965517 6.1040346391 0.6133351263
 27.2068965517 6.2098728543 0.6175001754
 27.2068965517 6.2692271161 0.6174736228
 30.3793103448 0.0139581911 0.6360436819
 30.3793103448 0.0733124529 0.6371296114
 30.3793103448 0.1791506681 0.6378137003
 30.3793103448 0.3298923680 0.6326432495
 30.3793103448 0.5232554139 0.6222579723
 30.3793103448 0.7563093307 0.5887664173
